numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,
61968,20201120000000,100960,80,6,70,2.800000,298.750000,295.050000,80,,,,,,,,,,,100910,,,10,,298.750000,,304.150000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20201120000000,101060,60,5,160,2.200000,297.550000,294.850000,85,,,,,,,,,,,100990,,,200,,295.750000,,301.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20201120000000,101050,80,5,120,6.600000,297.250000,294.950000,87,,,,,,,,,,,100960,,,60,,296.450000,,302.650000,,,,,,,,,,,0.200000,0.200000,0.200000,0.800000,0.800000,,,,,,,,,,,,,,,,,
61980,20201120000000,101180,-90,6,160,2.500000,293.550000,285.550000,60,60000,0,,,,5,1750,,,,101030,,,20,,,,,,,,4.200000,5.200000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,5,,1620,,,,,,,,,,
61996,20201120000000,100720,40,8,300,7.100000,286.850000,286.250000,96,,,,,,,,,,,100380,,,-290,,286.350000,,289.550000,,,,,,,,,,,0.000000,1.200000,1.200000,1.400000,1.400000,,,,,,,,,,,,,,,,,
61997,20201120000000,99430,40,3,210,6.000000,274.850000,273.550000,91,,,,,,,,,,,97650,,,-100,,274.350000,,279.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,
61998,20201120000000,98070,20,0,310,8.700000,274.450000,271.750000,82,,,,,,,,,,,97710,,,-160,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,
67005,20201120000000,100940,-70,5,30,1.600000,299.250000,295.550000,80,20000,0,,,,2,800,,,,100860,,,40,,,,,,,,3.600000,7.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,,600,,,,,,,,,,
71805,20201120000000,102790,250,1,290,6.700000,273.150000,269.450000,76,12510,71,,,90,7,450,,,,102700,,,1460,,,,,273.250000,,,14.900000,14.900000,-10,,,,,-0.100000,-0.100000,0.600000,0.800000,1.000000,,,,,1,,480,5,,1020,7,,1320,,,,
78890,20201120000000,101480,170,2,100,8.400000,299.850000,295.950000,79,,,,,,,,,,,101160,,,40,,298.850000,,302.650000,,,,,,,,,,,0.000000,0.000000,0.000000,1.000000,1.000000,,,,,,,,,,,,,,,,,
78894,20201120000000,101550,160,2,60,3.900000,299.750000,296.250000,81,,,,,,,,,,,101040,,,0,,298.950000,,303.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20201120000000,101500,150,3,100,2.400000,298.350000,295.650000,85,20460,,,,,,,,,,101410,,,30,,,,,,,,,,,,,,,0.000000,0.000000,1.200000,1.800000,1.800000,,,,,,,,,,,,,,,,,
78922,20201120000000,101450,140,3,130,7.200000,300.250000,296.250000,79,,,,,,,,,,,101010,,,20,,298.250000,,301.950000,,,,,,,,,,,0.000000,0.000000,0.000000,2.600000,2.800000,,,,,,,,,,,,,,,,,
78925,20201120000000,101420,150,3,120,5.500000,299.250000,296.750000,86,27360,0,,,,0,,,,,101330,,,30,,,,,,,,8.300000,9.200000,-10,,,,,0.000000,-0.100000,0.200000,0.600000,0.800000,,,,,,,,,,,,,,,,,
81401,20201120000000,101120,170,3,0,0.000000,297.750000,297.250000,97,,,,,,,,,,,101060,,,40,,296.950000,,303.450000,,,,,,,,,,,0.000000,0.200000,1.400000,2.400000,37.300000,,,,,,,,,,,,,,,,,
81405,20201120000000,101170,150,3,0,0.000000,297.950000,297.950000,100,44100,0,,,90,6,450,,,,101080,,,40,301.150000,,301.150000,,300.450000,,,0.700000,1.400000,-10,,,,,0.000000,0.000000,0.000000,1.600000,2.000000,,,,,6,,330,7,,5880,,,,,,,
81408,20201120000000,101160,150,2,200,0.500000,297.750000,297.250000,97,,,,,,,,,,,101080,,,40,,296.750000,,301.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,
81415,20201120000000,101190,190,1,140,0.600000,297.050000,296.550000,97,,,,,,,,,,,99970,,,60,,,,,,,,,,,,,,,0.600000,4.600000,5.400000,,,,,,,,,,,,,,,,,,,
89642,20201120000000,99470,20,3,70,4.600000,270.450000,262.450000,50,50000,,,,50,4,3000,30,27,10,98930,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3000,,,,,,,,,,
07005,20201120030000,103590,-30,5,230,1.200000,277.350000,276.750000,96,18510,0,,,,,,,,,102680,,,1410,,,,,275.550000,,,1.500000,1.800000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.900000,4.900000,,,,,,,,,,,,,,,,,
07015,20201120030000,103480,-30,7,260,2.500000,276.450000,275.450000,93,19650,0,,,,0,,,,,102880,,,1440,,,,,272.350000,,,2.900000,3.600000,-10,1,0.000000,,,0.000000,0.000000,0.000000,1.800000,2.200000,,,,,,,,,,,,,,,,,
07020,20201120030000,103640,-60,8,310,5.000000,283.350000,275.950000,60,14000,2,2,2,60,5,800,32,20,10,103530,,,1240,,,,,,,,6.900000,8.100000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,5,8,900,,,,,,,,,,
07027,20201120030000,103690,-30,6,270,3.500000,279.550000,277.550000,87,20000,0,,,90,1,1250,,,,102850,,,1140,,,,,279.450000,,,4.300000,5.300000,-10,2,0.000000,,,0.000000,0.000000,0.200000,0.200000,0.200000,,,,,1,,1050,7,,1680,,,,,,,
07037,20201120030000,103670,-10,5,280,2.200000,277.750000,277.750000,100,12860,0,,,100,6,800,,,,101760,,,1230,,,,,276.850000,,,2.900000,3.700000,-10,,0.000000,,,0.000000,0.000000,0.000000,1.400000,1.800000,,,,,3,,900,6,,1110,8,,1620,,,,
07072,20201120030000,103440,-20,8,330,3.500000,278.350000,277.650000,95,10890,0,,,,1,1750,,,,102250,,,1140,,,,,277.150000,,,4.900000,5.700000,-10,1,,,,0.000000,0.000000,-0.100000,1.600000,2.000000,,,,,1,,1620,,,,,,,,,,
07110,20201120030000,103840,-110,8,210,1.300000,278.250000,277.350000,94,16310,0,,,100,5,800,,,,102600,,,830,,,,,272.250000,,,1.500000,1.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,720,5,,1050,8,,7140,,,,
07117,20201120030000,103780,-80,8,250,2.600000,282.850000,278.050000,72,,,,,,,,,,,103060,,,1000,,,,,,,,3.900000,5.000000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,
07130,20201120030000,103780,-70,8,270,1.200000,277.350000,276.050000,91,17800,0,,,,3,7500,,,,103310,,,900,,,,,277.350000,,,1.700000,2.200000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3,,7500,,,,,,,,,,
07139,20201120030000,103720,-30,7,230,0.600000,276.750000,275.850000,94,19410,0,,,,3,800,,,,101890,,,1000,,,,,281.650000,,,1.100000,1.700000,-10,1,,,,0.000000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,3,,990,5,,3720,,,,,,,
07149,20201120030000,103570,-20,8,310,1.800000,277.950000,277.050000,94,30000,11,0,0,40,0,5750,30,20,12,102440,,,1080,,,,,,,,2.600000,3.400000,-10,1,0.000000,0.000000,-30,0.000000,0.600000,0.600000,0.600000,0.800000,,,,,3,0,5750,,,,,,,,,,
07168,20201120030000,103480,0,0,290,3.000000,276.250000,275.850000,97,4090,10,,,90,5,150,,,,101990,,,1170,,,,,272.850000,,,3.800000,3.800000,-10,1,0.000000,,,0.000000,0.000000,0.000000,2.200000,3.200000,,,,,4,,150,5,,300,7,,7020,,,,
07181,20201120030000,103410,70,1,350,3.200000,277.550000,276.950000,96,24980,0,,,90,6,150,,,,99170,,,1040,,,,,278.150000,,,5.900000,5.900000,-10,,,,,0.000000,0.000000,-0.100000,0.600000,3.000000,,,,,6,,180,7,,1980,,,,,,,
07190,20201120030000,103290,120,3,340,2.700000,280.350000,278.350000,87,29870,0,,,100,8,800,,,,101420,,,990,,,,,276.850000,,,4.100000,6.300000,-10,,0.000000,,,0.000000,-0.100000,-0.100000,0.200000,0.200000,,,,,4,,630,8,,1440,,,,,,,
07207,20201120030000,103890,-40,8,20,2.500000,280.750000,276.950000,77,,,,,,,,,,,103350,,,840,,,,,,,,3.400000,3.900000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07222,20201120030000,103800,-40,8,0,0.000000,276.650000,275.450000,92,17980,0,,,,0,,,,,103470,,,820,,,,,275.350000,,,0.600000,1.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07240,20201120030000,103710,-40,8,310,2.000000,276.850000,275.950000,94,17170,0,,,,0,,,,,102290,,,910,,,,,278.050000,,,3.100000,3.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07255,20201120030000,103580,-60,8,340,2.500000,279.050000,277.250000,88,20000,0,,,,,,,,,101510,,,1020,,,,,277.050000,,,4.700000,5.100000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,
07280,20201120030000,103350,20,0,340,2.400000,280.250000,279.350000,94,15950,0,,,100,8,800,,,,100550,,,760,,,,,282.150000,,,3.400000,3.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,1.200000,,,,,1,,930,8,,1170,,,,,,,
07299,20201120030000,103270,90,1,110,0.500000,279.150000,278.150000,93,22680,60,,,100,8,800,,,,99900,,,660,,,,,277.650000,,,1.400000,4.100000,-10,2,,,,-0.100000,0.400000,0.400000,0.600000,2.200000,,,,,6,,780,8,,960,,,,,,,
07314,20201120030000,103830,-40,8,360,5.800000,283.550000,277.650000,67,,,0,,,,,,,,103540,,,750,,,,,,,,7.800000,8.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07335,20201120030000,103750,-70,8,310,2.300000,276.750000,274.950000,88,14850,0,,,,1,7620,,,,102230,,,840,,,,,278.150000,,,3.300000,4.100000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,7620,,,,,,,,,,
07434,20201120030000,103700,-100,8,340,2.800000,276.550000,275.050000,90,19650,0,,,,0,,,,,98700,,,740,,,,,277.950000,,,4.500000,6.400000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.600000,,,,,,,,,,,,,,,,,
07460,20201120030000,103500,-10,8,320,4.300000,280.050000,275.150000,71,55610,0,,,100,8,1250,,,,99490,,,690,,,,,278.050000,,,7.500000,7.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,8,,1440,,,,,,,,,,
07471,20201120030000,,-10,8,360,5.100000,276.050000,273.650000,84,19440,61,,,100,8,800,,,,93400,,911,270,,,,,275.950000,,,8.700000,12.300000,-10,0,0.000000,,,-0.100000,-0.100000,-0.100000,-0.100000,0.400000,,,,,7,,690,8,,1140,,,,,,,
07481,20201120030000,103320,30,1,340,4.000000,280.150000,277.650000,84,50000,3,2,2,90,7,800,35,,,100360,,,470,,,,,,,,5.600000,6.000000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.200000,0.600000,,,,,3,6,700,6,6,1300,,,,,,,
07510,20201120030000,103800,0,0,280,1.000000,278.250000,277.350000,94,220,44,,,,0,,,,,103190,,,810,,,,,280.450000,,,1.300000,1.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,,,,,,,,,,,,,
07535,20201120030000,103660,-100,7,290,1.200000,276.850000,275.950000,94,16010,0,,,75,6,4260,,,,100400,,,620,,,,,279.250000,,,2.300000,2.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,2.200000,,,,,6,,4260,,,,,,,,,,
07558,20201120030000,103370,-60,8,330,7.500000,275.850000,273.450000,84,20000,0,,,,,,,,,94730,,,210,,,,,275.850000,,,11.600000,13.300000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,,,,,,,,,,,,,
07577,20201120030000,102950,-20,8,40,6.600000,282.350000,276.350000,66,20000,0,,,,,,,,,102040,,,110,,,,,280.950000,,,11.900000,16.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
07591,20201120030000,,-10,8,60,10.000000,280.950000,263.050000,27,20000,0,,,,,,,,,92000,,829,-630,,,,,276.550000,,,19.200000,21.900000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07607,20201120030000,103750,-40,8,0,0.000000,279.950000,279.050000,94,33500,0,,,100,8,800,,,,103010,,,710,,,,,282.950000,,,0.000000,1.100000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,3.000000,,,,,1,,930,8,,1500,,,,,,,
07621,20201120030000,103810,-10,5,170,2.000000,280.250000,279.950000,98,19000,0,,,100,8,1250,,,,99340,,,620,,,,,280.150000,,,3.000000,3.000000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.400000,7.100000,,,,,8,,1170,,,,,,,,,,
07627,20201120030000,103790,-50,7,0,0.000000,277.750000,277.150000,96,17670,0,,,90,7,800,,,,98670,,,550,,,,,279.250000,,,0.600000,1.500000,-10,1,0.000000,,,0.000000,0.000000,0.200000,1.200000,5.000000,,,,,1,,840,7,,1290,,,,,,,
07630,20201120030000,103660,-40,6,290,5.300000,280.550000,278.550000,87,24940,0,,,,2,1250,,,,101790,,,600,,,,,281.350000,,,7.400000,7.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.400000,,,,,2,,1290,,,,,,,,,,
07643,20201120030000,103010,-40,6,290,5.600000,282.350000,272.950000,52,60000,0,,,,0,,,,,102910,,,230,,,,,275.950000,,,7.500000,10.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07650,20201120030000,102490,-50,8,320,11.600000,283.350000,277.050000,65,56910,0,,,,0,,,,,102100,,,-270,,,,,280.250000,,,19.800000,21.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07661,20201120030000,,,,310,14.900000,,,,,,,,,,,,,,,,,,,,,,,,,22.900000,24.100000,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
07690,20201120030000,101580,-30,8,330,6.600000,285.050000,281.350000,78,30000,1,0,0,40,1,800,35,23,10,101270,,,-970,,,,,284.250000,,,9.300000,9.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,6,800,1,6,1200,2,3,3500,,,,
07747,20201120030000,103170,-110,6,310,8.200000,284.650000,275.150000,52,60000,0,,,,4,1750,,,,102630,,,310,,,,,283.650000,,,14.500000,20.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,4,,1500,,,,,,,,,,
07761,20201120030000,101500,-210,6,270,5.500000,287.450000,279.050000,57,19800,0,,,,0,,,,,101390,,,-1190,,,,,283.350000,,,7.500000,10.100000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07790,20201120030000,101340,-220,6,220,2.500000,284.850000,282.450000,85,54310,0,,,100,1,1250,,,,101200,,,-1250,,,,,284.350000,,,4.000000,4.000000,-10,,0.000000,,,,,,,,,,,,1,,1110,7,,2160,8,,2640,,,,
61968,20201120030000,101120,160,3,60,2.000000,299.250000,295.150000,78,,,,,,,,,,,101070,,,30,,298.450000,,304.150000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20201120030000,101240,180,3,170,3.000000,297.050000,293.950000,83,,,,,,,,,,,101170,,,220,,296.550000,,301.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20201120030000,101180,130,3,130,7.900000,297.750000,294.050000,80,,,,,,,,,,,101090,,,40,,296.250000,,302.650000,,,,,,,,,,,0.000000,0.400000,0.600000,1.200000,1.200000,,,,,,,,,,,,,,,,,
61980,20201120030000,101230,50,3,80,2.400000,297.650000,288.550000,57,6260,0,,,,0,,,,,101080,,,-10,,,,,,,,4.000000,4.000000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61996,20201120030000,100750,30,0,290,7.900000,287.950000,287.350000,96,,,,,,,,,,,100410,,,-300,,286.550000,,289.550000,,,,,,,,,,,0.000000,0.800000,2.000000,2.200000,2.200000,,,,,,,,,,,,,,,,,
61997,20201120030000,99570,140,1,210,6.600000,274.950000,272.250000,82,,,,,,,,,,,97790,,,20,,273.850000,,279.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,
61998,20201120030000,98020,-50,6,300,12.300000,277.450000,272.450000,70,25000,2,,,50,3,800,32,24,10,97660,,,100,,,,,,,,,,,,,,,,,,,,,,,,3,8,600,,,,,,,,,,
67005,20201120030000,101090,150,3,20,2.600000,299.450000,295.750000,80,20000,0,,,,0,,,,,101010,,,20,,,,,,,,3.300000,3.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
71805,20201120030000,102910,120,2,310,4.700000,274.250000,269.950000,73,46560,0,,,100,8,800,,,,102820,,,1490,,,,,273.250000,,,8.200000,11.600000,-10,,,,,0.000000,0.200000,0.200000,1.000000,1.200000,,,,,2,,990,7,,1200,8,,1380,,,,
78890,20201120030000,101530,50,1,100,8.700000,300.350000,296.150000,78,,,,,,,,,,,101210,,,40,,298.850000,,302.650000,,,,,,,,,,,0.000000,0.000000,0.000000,1.000000,1.000000,,,,,,,,,,,,,,,,,
78894,20201120030000,101580,30,0,110,3.600000,300.050000,296.050000,79,,,,,,,,,,,101070,,,0,,298.950000,,303.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20201120030000,101560,60,1,110,2.200000,297.650000,295.150000,86,17220,,,,,,,,,,101470,,,20,,,,,,,,,,,,,,,0.000000,0.200000,0.200000,2.000000,2.000000,,,,,,,,,,,,,,,,,
78922,20201120030000,101490,40,0,110,9.200000,300.250000,296.250000,79,,,,,,,,,,,101050,,,0,,298.250000,,301.950000,,,,,,,,,,,0.000000,0.000000,0.000000,0.200000,2.800000,,,,,,,,,,,,,,,,,
78925,20201120030000,101460,40,0,110,4.900000,299.550000,296.450000,83,27450,0,,,,4,800,,,,101370,,,10,,,,,,,,6.500000,7.900000,-10,,,,,0.000000,0.000000,-0.100000,0.200000,0.800000,,,,,4,,750,,,,,,,,,,
81401,20201120030000,101190,70,0,170,0.600000,297.850000,297.550000,98,,,,,,,,,,,101130,,,100,,296.950000,,303.450000,,,,,,,,,,,0.000000,0.200000,0.400000,1.600000,37.500000,,,,,,,,,,,,,,,,,
81405,20201120030000,101210,40,0,180,0.800000,297.650000,297.650000,100,40930,0,,,100,6,450,,,,101120,,,90,,,,,300.150000,,,1.100000,2.100000,-10,,,,,0.000000,0.400000,0.400000,0.400000,2.000000,,,,,6,,420,6,,690,7,,2220,,,,
81408,20201120030000,101210,50,0,100,0.900000,297.550000,297.550000,100,,,,,,,,,,,101130,,,100,,296.750000,,301.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,
81415,20201120030000,101230,40,0,40,1.200000,297.050000,296.550000,97,,,,,,,,,,,100010,,,10,296.850000,,305.750000,,,,,,,,,,,,0.200000,0.200000,4.800000,5.600000,,,,,,,,,,,,,,,,,,
89642,20201120030000,99350,-110,6,80,6.200000,271.950000,262.850000,46,50000,,,,50,3,3000,30,27,12,98820,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3000,,,,,,,,,,
07005,20201120060000,103570,-20,5,180,1.100000,276.150000,275.750000,97,19210,0,,,,,,,,,102660,,,1310,275.350000,,281.250000,,274.050000,,,1.600000,2.000000,-10,1,0.000000,,,0.000000,0.200000,0.200000,0.400000,4.900000,,,,,,,,,,,,,,,,,
07015,20201120060000,103510,30,3,250,3.100000,274.850000,273.850000,93,10760,0,,,,0,,,,,102910,,,1430,274.850000,,280.950000,,272.250000,,,3.600000,3.600000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.600000,2.200000,,,,,,,,,,,,,,,,,
07020,20201120060000,103570,-70,6,290,3.600000,283.450000,276.250000,61,14000,2,2,,60,5,800,32,20,10,103460,,,1030,283.150000,,284.350000,,,,,5.200000,6.500000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,5,8,900,,,,,,,,,,
07027,20201120060000,103670,-30,5,260,3.900000,277.950000,275.950000,87,20000,0,,,90,1,1250,,,,102820,,,980,277.950000,,281.350000,,278.950000,,,4.500000,4.500000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.200000,0.200000,,,,,1,,1380,7,,6780,,,,,,,
07037,20201120060000,103640,-50,6,240,1.500000,274.850000,274.750000,99,710,44,,,,0,,,,,101710,,,1070,274.650000,,281.550000,,275.650000,,,1.800000,1.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.600000,1.800000,,,,,,,,,,,,,,,,,
07072,20201120060000,103600,140,3,250,1.400000,275.550000,275.150000,97,7700,0,,,,0,,,,,102390,,,1140,274.450000,,281.450000,,273.550000,,,2.000000,2.000000,-10,5,,,,0.000000,0.000000,0.000000,0.200000,1.800000,,,,,,,,,,,,,,,,,
07110,20201120060000,103760,-70,8,190,2.100000,279.750000,279.150000,96,9260,0,,,90,6,800,,,,102530,,,560,277.350000,,281.150000,,272.250000,,,2.700000,4.000000,-10,1,0.000000,,,-0.100000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,3,,810,4,,990,6,,1170,,,,
07117,20201120060000,103700,-90,5,210,4.000000,280.950000,278.550000,85,12000,1,2,,60,5,800,31,,,102970,,,750,280.750000,,283.550000,,,,,6.200000,6.200000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,5,8,800,,,,,,,,,,
07130,20201120060000,103720,-60,6,0,0.000000,278.550000,276.850000,89,25620,0,,,100,8,6720,,,,103250,,,640,277.350000,,280.450000,,277.350000,,,0.600000,1.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,6720,,,,,,,,,,
07139,20201120060000,103710,-20,5,240,0.700000,275.550000,274.950000,96,4210,10,,,,3,1750,,,,101870,,,810,275.550000,,280.550000,,281.150000,,,1.600000,1.600000,-10,5,,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,3,,1500,,,,,,,,,,
07149,20201120060000,103670,90,3,280,2.500000,277.550000,276.950000,96,25000,3,1,1,75,6,1250,35,20,10,102530,,,990,277.150000,,282.750000,,,,,3.900000,4.100000,-10,1,0.000000,0.000000,-60,0.000000,0.000000,0.600000,0.600000,0.800000,,,,,1,6,1300,5,6,1800,,,,,,,
07168,20201120060000,103620,130,2,300,1.400000,276.050000,275.350000,95,500,44,,,,1,1250,,,,102120,,,950,275.850000,,280.950000,,272.550000,,,2.300000,3.400000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.200000,2.400000,,,,,1,,1260,,,,,,,,,,
07181,20201120060000,103550,100,3,360,1.300000,275.750000,275.650000,99,320,44,,,100,8,80,,,,99270,,,990,275.350000,,280.150000,,275.750000,,,2.100000,2.500000,-10,,,,,0.000000,0.000000,0.000000,0.200000,1.200000,,,,,8,,90,,,,,,,,,,
07190,20201120060000,103440,120,1,340,1.600000,276.350000,275.050000,91,31590,0,,,,0,,,,,101540,,,1170,276.250000,,281.550000,,274.850000,,,2.300000,3.100000,-10,1,0.000000,,,0.000000,0.000000,-0.100000,0.200000,0.200000,,,,,,,,,,,,,,,,,
07207,20201120060000,103810,-80,5,350,1.400000,281.650000,277.050000,73,,,2,,,,,,,,103270,,,550,280.550000,,283.650000,,,,,1.900000,2.400000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07222,20201120060000,103750,-50,6,330,0.800000,274.950000,274.350000,96,10310,0,,,,0,,,,,103420,,,550,274.950000,,280.450000,,274.150000,,,1.300000,1.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07240,20201120060000,103710,0,5,320,0.900000,275.750000,275.350000,97,13230,0,,,,2,7380,,,,102290,,,670,275.450000,,281.150000,,277.450000,,,1.700000,2.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,,7380,,,,,,,,,,
07255,20201120060000,103630,40,3,310,2.100000,278.150000,277.250000,94,19950,0,,,,,,,,,101550,,,660,277.850000,,281.550000,,277.050000,,,3.300000,4.400000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07280,20201120060000,103440,80,3,350,5.900000,279.550000,277.850000,89,60000,0,,,100,1,1250,,,,100630,,,880,279.550000,,281.750000,,281.950000,,,8.000000,8.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,1,,1140,8,,1560,,,,,,,
07299,20201120060000,103350,80,2,320,2.400000,278.950000,278.050000,94,30000,3,2,2,100,7,250,38,,,99980,,,810,278.850000,,280.750000,,277.650000,,,3.300000,7.200000,-10,1,0.000000,0.000000,-60,0.000000,1.000000,1.400000,1.400000,3.200000,,,,,1,7,200,5,8,400,7,6,1800,,,,
07314,20201120060000,103760,-70,6,20,4.500000,282.650000,277.450000,70,,,0,,,,,,,,103470,,,470,282.650000,,285.850000,,,,,6.100000,7.100000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07335,20201120060000,103740,-10,5,310,2.300000,275.650000,274.450000,92,13060,0,,,,0,,,,,102220,,,530,275.550000,,281.450000,,277.850000,,,3.100000,3.600000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07434,20201120060000,103690,-10,5,10,3.400000,276.350000,275.750000,96,13400,0,,,100,8,150,,,,98690,,,480,275.850000,,280.450000,,277.250000,,,6.000000,6.400000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,8,,150,,,,,,,,,,
07460,20201120060000,103480,-20,5,20,1.300000,279.650000,275.350000,74,49150,0,,,100,8,450,,,,99470,,,690,279.650000,,282.450000,,278.050000,,,2.100000,5.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,1,,420,4,,960,8,,1440,,,,
07471,20201120060000,,-20,7,330,4.300000,275.750000,273.650000,86,20000,0,,,100,8,450,,,,93380,,910,290,275.150000,,277.850000,,275.950000,,,6.500000,8.700000,-10,1,0.000000,,,0.000000,-0.100000,-0.100000,-0.100000,0.400000,,,,,7,,480,7,,660,8,,1200,,,,
